时间,辐照度,风速,风向,温度,压强,湿度,实发辐照度,实际功率
2017-2-11 10:15,-0.401140684,-0.669811321,280,-0.511111111,0.515151515,-0.020833333,423.333,6.73333
2017-2-11 10:30,-0.313688213,-0.716981132,279,-0.486868687,0.515151515,-0.0625,456,6.93333
2017-2-11 10:45,-0.224334601,-0.745283019,278,-0.462626263,0.515151515,-0.104166667,491,7.13333
2017-2-11 11:00,-0.134980989,-0.783018868,275,-0.442424242,0.515151515,-0.145833333,513.667,7.26667
2017-2-11 11:15,-0.049429658,-0.811320755,273,-0.418181818,0.515151515,-0.1875,535,7.4
2017-2-11 11:30,0.034220532,-0.830188679,270,-0.402020202,0.515151515,-0.208333333,551,7.4
2017-2-11 11:45,0.117870722,-0.849056604,266,-0.381818182,0.515151515,-0.229166667,568,7.4
2017-2-11 12:00,0.201520913,-0.867924528,258,-0.361616162,0.515151515,-0.270833333,586,6.93333
2017-2-11 12:15,0.256653992,-0.867924528,253,-0.345454545,0.515151515,-0.291666667,602.667,7.1
2017-2-11 12:30,0.283269962,-0.886792453,246,-0.329292929,0.515151515,-0.3125,626.333,7.1
2017-2-11 12:45,0.309885932,-0.886792453,239,-0.317171717,0.454545455,-0.333333333,635.667,7.1
2017-2-11 13:00,0.33460076,-0.896226415,232,-0.305050505,0.454545455,-0.354166667,651,6.66667
2017-2-11 13:15,0.351711027,-0.896226415,225,-0.288888889,0.454545455,-0.375,660,6.7
2017-2-11 13:30,0.357414449,-0.896226415,221,-0.276767677,0.454545455,-0.395833333,671,7.3
2017-2-11 13:45,0.365019011,-0.905660377,209,-0.268686869,0.454545455,-0.416666667,673,7.46667
2017-2-11 14:00,0.372623574,-0.896226415,202,-0.256565657,0.393939394,-0.416666667,689.333,7.5
2017-2-11 14:15,0.36121673,-0.905660377,191,-0.248484848,0.393939394,-0.4375,673,7.3
2017-2-11 14:30,0.330798479,-0.905660377,180,-0.24040404,0.393939394,-0.458333333,661.667,7.1
2017-2-11 14:45,0.302281369,-0.896226415,170,-0.232323232,0.333333333,-0.458333333,654,7.03333
2017-2-11 15:00,0.273764259,-0.886792453,160,-0.224242424,0.333333333,-0.479166667,636,7
2017-2-11 15:15,0.22243346,-0.877358491,151,-0.216161616,0.333333333,-0.5,616.667,7
2017-2-11 15:30,0.152091255,-0.867924528,144,-0.212121212,0.333333333,-0.5,588.333,6.93333
2017-2-11 15:45,0.081749049,-0.849056604,135,-0.208080808,0.333333333,-0.5,558,6.83333
2017-2-11 16:00,0.009505703,-0.839622642,130,-0.204040404,0.272727273,-0.520833333,521,6.66667
2017-2-11 16:15,-0.066539924,-0.820754717,126,-0.204040404,0.272727273,-0.5,478.333,6.63333
2017-2-11 16:30,-0.144486692,-0.820754717,125,-0.208080808,0.272727273,-0.5,436,6.46667
2017-2-11 16:45,-0.22243346,-0.801886792,121,-0.208080808,0.272727273,-0.5,396.667,6.3
2017-2-11 17:00,-0.302281369,-0.79245283,120,-0.212121212,0.272727273,-0.479166667,354.333,5.93333
2017-2-11 17:15,-0.393536122,-0.79245283,120,-0.22020202,0.272727273,-0.458333333,300.333,5.06667
2017-2-11 17:30,-0.496197719,-0.79245283,124,-0.228282828,0.272727273,-0.4375,251.333,4.06667
2017-2-11 17:45,-0.596958175,-0.801886792,125,-0.24040404,0.272727273,-0.395833333,195.333,2.9
2017-2-11 18:00,-0.699619772,-0.811320755,127,-0.252525253,0.272727273,-0.354166667,138.333,1.63333
2017-2-11 18:15,-0.781368821,-0.830188679,131,-0.264646465,0.272727273,-0.333333333,79.3333,0.533333
2017-2-11 18:30,-0.844106464,-0.849056604,137,-0.280808081,0.333333333,-0.291666667,24.3333,0.033333
2017-2-11 18:45,-0.904942966,-0.858490566,148,-0.292929293,0.333333333,-0.270833333,0,0
2017-2-11 19:00,-0.967680608,-0.867924528,155,-0.309090909,0.333333333,-0.229166667,0,0
2017-2-11 19:15,-1,-0.877358491,167,-0.321212121,0.333333333,-0.1875,0,0
2017-2-11 19:30,-1,-0.886792453,175,-0.337373737,0.333333333,-0.166666667,0,0
2017-2-11 19:45,-1,-0.886792453,185,-0.353535354,0.333333333,-0.145833333,0,0
2017-2-11 20:00,-1,-0.886792453,194,-0.365656566,0.333333333,-0.104166667,0,0
2017-2-11 20:15,-1,-0.886792453,204,-0.377777778,0.333333333,-0.104166667,0,0
2017-2-11 20:30,-1,-0.896226415,218,-0.38989899,0.333333333,-0.083333333,0,0
2017-2-11 20:45,-1,-0.886792453,228,-0.397979798,0.333333333,-0.083333333,0,0
2017-2-11 21:00,-1,-0.886792453,235,-0.41010101,0.333333333,-0.083333333,0,0
2017-2-11 21:15,-1,-0.877358491,247,-0.422222222,0.333333333,-0.083333333,0,0
2017-2-11 21:30,-1,-0.886792453,256,-0.43030303,0.333333333,-0.083333333,0,0
2017-2-11 21:45,-1,-0.877358491,261,-0.438383838,0.393939394,-0.104166667,0,0
2017-2-11 22:00,-1,-0.867924528,270,-0.446464646,0.393939394,-0.125,0,0
2017-2-11 22:15,-1,-0.867924528,274,-0.454545455,0.393939394,-0.125,0,0
2017-2-11 22:30,-1,-0.867924528,278,-0.458585859,0.393939394,-0.145833333,0,0
2017-2-11 22:45,-1,-0.849056604,285,-0.462626263,0.393939394,-0.166666667,0,0
2017-2-11 23:00,-1,-0.849056604,292,-0.470707071,0.393939394,-0.166666667,0,0
2017-2-11 23:15,-1,-0.839622642,295,-0.474747475,0.393939394,-0.1875,0,0
2017-2-11 23:30,-1,-0.839622642,295,-0.478787879,0.393939394,-0.208333333,0,0
2017-2-11 23:45,-1,-0.839622642,298,-0.486868687,0.393939394,-0.208333333,0,0
2017-2-12 0:00,-1,-0.91509434,270,-0.498989899,0.393939394,-0.166666667,0,0
2017-2-12 0:15,-1,-0.91509434,270,-0.507070707,0.393939394,-0.166666667,0,0
2017-2-12 0:30,-1,-0.91509434,270,-0.511111111,0.393939394,-0.166666667,0,0
2017-2-12 0:45,-1,-0.924528302,270,-0.519191919,0.393939394,-0.166666667,0,0
2017-2-12 1:00,-1,-0.924528302,270,-0.527272727,0.393939394,-0.1875,0,0
2017-2-12 1:15,-1,-0.924528302,270,-0.531313131,0.393939394,-0.1875,0,0
2017-2-12 1:30,-1,-0.924528302,270,-0.535353535,0.393939394,-0.1875,0,0
2017-2-12 1:45,-1,-0.933962264,270,-0.543434343,0.393939394,-0.1875,0,0
2017-2-12 2:00,-1,-0.943396226,270,-0.547474747,0.393939394,-0.1875,0,0
2017-2-12 2:15,-1,-0.943396226,270,-0.551515152,0.393939394,-0.1875,0,0
2017-2-12 2:30,-1,-0.943396226,270,-0.555555556,0.393939394,-0.1875,0,0
2017-2-12 2:45,-1,-0.943396226,261,-0.555555556,0.393939394,-0.1875,0,0
2017-2-12 3:00,-1,-0.943396226,261,-0.55959596,0.393939394,-0.1875,0,0
2017-2-12 3:15,-1,-0.943396226,261,-0.563636364,0.393939394,-0.1875,0,0
2017-2-12 3:30,-1,-0.943396226,252,-0.563636364,0.393939394,-0.1875,0,0
2017-2-12 3:45,-1,-0.943396226,252,-0.563636364,0.333333333,-0.1875,0,0
2017-2-12 4:00,-1,-0.943396226,252,-0.567676768,0.333333333,-0.1875,0,0
2017-2-12 4:15,-1,-0.943396226,252,-0.567676768,0.333333333,-0.1875,0,0
2017-2-12 4:30,-1,-0.943396226,252,-0.571717172,0.333333333,-0.1875,0,0
2017-2-12 4:45,-1,-0.943396226,252,-0.575757576,0.333333333,-0.1875,0,0
2017-2-12 5:00,-1,-0.943396226,261,-0.57979798,0.333333333,-0.1875,0,0
2017-2-12 5:15,-1,-0.943396226,261,-0.587878788,0.333333333,-0.1875,0,0
2017-2-12 5:30,-1,-0.943396226,261,-0.591919192,0.333333333,-0.1875,0,0
2017-2-12 5:45,-1,-0.943396226,270,-0.6,0.333333333,-0.208333333,0,0
2017-2-12 6:00,-1,-0.952830189,270,-0.608080808,0.333333333,-0.208333333,0,0
2017-2-12 6:15,-1,-0.952830189,270,-0.612121212,0.333333333,-0.208333333,0,0
2017-2-12 6:30,-1,-0.952830189,281,-0.616161616,0.333333333,-0.229166667,0,0
2017-2-12 6:45,-1,-0.962264151,284,-0.624242424,0.333333333,-0.25,0,0
2017-2-12 7:00,-1,-0.962264151,297,-0.628282828,0.333333333,-0.25,0,0
2017-2-12 7:15,-1,-0.962264151,297,-0.628282828,0.333333333,-0.270833333,0,0
2017-2-12 7:30,-1,-0.962264151,297,-0.628282828,0.333333333,-0.291666667,0,0
2017-2-12 7:45,-1,-0.962264151,304,-0.624242424,0.393939394,-0.291666667,0,0
2017-2-12 8:00,-1,-0.971698113,315,-0.62020202,0.393939394,-0.3125,4,0
2017-2-12 8:15,-0.961977186,-0.971698113,315,-0.612121212,0.393939394,-0.333333333,22.6667,0.1
2017-2-12 8:30,-0.885931559,-0.981132075,297,-0.595959596,0.454545455,-0.354166667,40.3333,0.766667
2017-2-12 8:45,-0.811787072,-0.990566038,315,-0.57979798,0.454545455,-0.375,67,2.33333
2017-2-12 9:00,-0.737642586,-1,0,-0.567676768,0.454545455,-0.395833333,115,3.76667
2017-2-12 9:15,-0.661596958,-0.990566038,180,-0.547474747,0.454545455,-0.416666667,162.667,4.83333
2017-2-12 9:30,-0.585551331,-0.981132075,180,-0.527272727,0.454545455,-0.4375,208,5.7
2017-2-12 9:45,-0.511406844,-0.971698113,162,-0.503030303,0.454545455,-0.479166667,254.333,6.26667
2017-2-12 10:00,-0.437262357,-0.962264151,166,-0.478787879,0.454545455,-0.5,301.667,6.6
2017-2-12 10:15,-0.355513308,-0.962264151,166,-0.458585859,0.454545455,-0.520833333,347.333,6.76667
2017-2-12 10:30,-0.266159696,-0.952830189,158,-0.434343434,0.454545455,-0.541666667,392,6.93333
2017-2-12 10:45,-0.176806084,-0.933962264,153,-0.414141414,0.454545455,-0.541666667,434.333,7.16667
2017-2-12 11:00,-0.089353612,-0.933962264,153,-0.38989899,0.454545455,-0.5625,473.667,7.33333
2017-2-12 11:15,-0.005703422,-0.933962264,153,-0.365656566,0.454545455,-0.583333333,511,7.4
2017-2-12 11:30,0.074144487,-0.933962264,146,-0.345454545,0.454545455,-0.583333333,543.333,6.86667
2017-2-12 11:45,0.153992395,-0.933962264,135,-0.329292929,0.454545455,-0.604166667,576.667,6.63333
2017-2-12 12:00,0.233840304,-0.943396226,129,-0.309090909,0.393939394,-0.625,603,6.7
2017-2-12 12:15,0.287072243,-0.933962264,124,-0.292929293,0.393939394,-0.625,630.667,7.36667
2017-2-12 12:30,0.313688213,-0.924528302,113,-0.276767677,0.393939394,-0.625,647.667,7.5
2017-2-12 12:45,0.340304183,-0.933962264,106,-0.260606061,0.333333333,-0.625,668.333,7.46667
2017-2-12 13:00,0.366920152,-0.924528302,97,-0.244444444,0.333333333,-0.625,679.667,7.5
2017-2-12 13:15,0.384030418,-0.91509434,90,-0.228282828,0.333333333,-0.625,689.333,7.5
2017-2-12 13:30,0.391634981,-0.91509434,90,-0.216161616,0.333333333,-0.625,692,7.43333
2017-2-12 13:45,0.397338403,-0.905660377,84,-0.2,0.333333333,-0.625,697.667,7.36667
2017-2-12 14:00,0.403041825,-0.896226415,85,-0.187878788,0.272727273,-0.645833333,693,7.4
2017-2-12 14:15,0.391634981,-0.886792453,85,-0.175757576,0.272727273,-0.645833333,685,7.36667
2017-2-12 14:30,0.363117871,-0.877358491,86,-0.163636364,0.272727273,-0.645833333,677.667,7.4
2017-2-12 14:45,0.33460076,-0.867924528,86,-0.155555556,0.212121212,-0.666666667,659,7.33333
2017-2-12 15:00,0.30418251,-0.858490566,86,-0.143434343,0.212121212,-0.666666667,646.333,7.36667
2017-2-12 15:15,0.252851711,-0.849056604,86,-0.135353535,0.212121212,-0.666666667,620,7.3
2017-2-12 15:30,0.180608365,-0.839622642,87,-0.131313131,0.212121212,-0.666666667,598.333,7.26667
2017-2-12 15:45,0.108365019,-0.830188679,87,-0.123232323,0.212121212,-0.666666667,563.333,7.1
2017-2-12 16:00,0.036121673,-0.820754717,90,-0.115151515,0.151515152,-0.666666667,533,6.96667
2017-2-12 16:15,-0.039923954,-0.820754717,90,-0.115151515,0.151515152,-0.666666667,494,6.23333
2017-2-12 16:30,-0.119771863,-0.820754717,90,-0.119191919,0.151515152,-0.645833333,458.333,5.9
2017-2-12 16:45,-0.199619772,-0.811320755,90,-0.119191919,0.151515152,-0.625,422.333,6.2
2017-2-12 17:00,-0.281368821,-0.811320755,90,-0.119191919,0.151515152,-0.625,369,5.9
2017-2-12 17:15,-0.372623574,-0.811320755,90,-0.127272727,0.151515152,-0.604166667,316.667,4.86667
2017-2-12 17:30,-0.477186312,-0.820754717,90,-0.143434343,0.151515152,-0.583333333,253.667,3.26667
2017-2-12 17:45,-0.579847909,-0.820754717,90,-0.155555556,0.151515152,-0.5625,210,2.63333
2017-2-12 18:00,-0.684410646,-0.830188679,90,-0.167676768,0.151515152,-0.520833333,147.667,1.33333
2017-2-12 18:15,-0.769961977,-0.839622642,87,-0.183838384,0.151515152,-0.5,32.3333,0.233333
2017-2-12 18:30,-0.83460076,-0.849056604,86,-0.2,0.212121212,-0.479166667,31.6667,0.033333
2017-2-12 18:45,-0.901140684,-0.867924528,86,-0.22020202,0.212121212,-0.4375,0,0
2017-2-12 19:00,-0.967680608,-0.877358491,81,-0.24040404,0.212121212,-0.416666667,0,0
2017-2-12 19:15,-1,-0.886792453,81,-0.256565657,0.212121212,-0.416666667,0,0
2017-2-12 19:30,-1,-0.896226415,75,-0.272727273,0.212121212,-0.395833333,0,0
2017-2-12 19:45,-1,-0.905660377,73,-0.284848485,0.212121212,-0.375,0,0
2017-2-12 20:00,-1,-0.91509434,72,-0.301010101,0.212121212,-0.375,0,0
2017-2-12 20:15,-1,-0.91509434,69,-0.313131313,0.212121212,-0.375,0,0
2017-2-12 20:30,-1,-0.924528302,67,-0.321212121,0.212121212,-0.395833333,0,0
2017-2-12 20:45,-1,-0.924528302,67,-0.329292929,0.212121212,-0.416666667,0,0
2017-2-12 21:00,-1,-0.933962264,74,-0.337373737,0.212121212,-0.416666667,0,0
2017-2-12 21:15,-1,-0.943396226,72,-0.341414141,0.212121212,-0.4375,0,0
2017-2-12 21:30,-1,-0.933962264,82,-0.341414141,0.212121212,-0.479166667,0,0
2017-2-12 21:45,-1,-0.933962264,82,-0.345454545,0.272727273,-0.5,0,0
2017-2-12 22:00,-1,-0.933962264,90,-0.345454545,0.272727273,-0.520833333,0,0
2017-2-12 22:15,-1,-0.933962264,90,-0.345454545,0.272727273,-0.541666667,0,0
2017-2-12 22:30,-1,-0.933962264,90,-0.341414141,0.272727273,-0.5625,0,0
2017-2-12 22:45,-1,-0.924528302,97,-0.337373737,0.272727273,-0.604166667,0,0
2017-2-12 23:00,-1,-0.924528302,97,-0.337373737,0.272727273,-0.625,0,0
2017-2-12 23:15,-1,-0.924528302,97,-0.337373737,0.272727273,-0.645833333,0,0
2017-2-12 23:30,-1,-0.91509434,96,-0.333333333,0.272727273,-0.645833333,0,0
2017-2-12 23:45,-1,-0.91509434,96,-0.329292929,0.272727273,-0.666666667,0,0
2017-2-13 0:00,-1,-0.91509434,117,-0.317171717,0.272727273,-0.666666667,0,0
2017-2-13 0:15,-1,-0.91509434,117,-0.321212121,0.272727273,-0.666666667,0,0
2017-2-13 0:30,-1,-0.91509434,111,-0.325252525,0.272727273,-0.645833333,0,0
2017-2-13 0:45,-1,-0.924528302,104,-0.333333333,0.272727273,-0.625,0,0
2017-2-13 1:00,-1,-0.924528302,104,-0.341414141,0.272727273,-0.625,0,0
2017-2-13 1:15,-1,-0.924528302,97,-0.349494949,0.272727273,-0.604166667,0,0
2017-2-13 1:30,-1,-0.943396226,90,-0.357575758,0.272727273,-0.583333333,0,0
2017-2-13 1:45,-1,-0.962264151,76,-0.36969697,0.272727273,-0.583333333,0,0
2017-2-13 2:00,-1,-0.962264151,56,-0.381818182,0.272727273,-0.5625,0,0
2017-2-13 2:15,-1,-0.971698113,18,-0.38989899,0.272727273,-0.541666667,0,0
2017-2-13 2:30,-1,-0.962264151,333,-0.402020202,0.272727273,-0.520833333,0,0
2017-2-13 2:45,-1,-0.924528302,320,-0.414141414,0.272727273,-0.5,0,0
2017-2-13 3:00,-1,-0.896226415,315,-0.426262626,0.272727273,-0.479166667,0,0
2017-2-13 3:15,-1,-0.867924528,309,-0.438383838,0.272727273,-0.458333333,0,0
2017-2-13 3:30,-1,-0.830188679,304,-0.450505051,0.333333333,-0.4375,0,0
2017-2-13 3:45,-1,-0.79245283,304,-0.466666667,0.333333333,-0.416666667,0,0
2017-2-13 4:00,-1,-0.754716981,302,-0.478787879,0.333333333,-0.395833333,0,0
2017-2-13 4:15,-1,-0.726415094,301,-0.490909091,0.333333333,-0.375,0,0
2017-2-13 4:30,-1,-0.698113208,300,-0.503030303,0.333333333,-0.375,0,0
2017-2-13 4:45,-1,-0.669811321,299,-0.515151515,0.333333333,-0.354166667,0,0
2017-2-13 5:00,-1,-0.641509434,299,-0.527272727,0.333333333,-0.333333333,0,0
2017-2-13 5:15,-1,-0.641509434,298,-0.539393939,0.333333333,-0.333333333,0,0
2017-2-13 5:30,-1,-0.641509434,298,-0.547474747,0.333333333,-0.3125,0,0
2017-2-13 5:45,-1,-0.632075472,297,-0.55959596,0.393939394,-0.291666667,0,0
2017-2-13 6:00,-1,-0.632075472,297,-0.567676768,0.393939394,-0.291666667,0,0
2017-2-13 6:15,-1,-0.632075472,297,-0.571717172,0.393939394,-0.291666667,0,0
2017-2-13 6:30,-1,-0.650943396,297,-0.575757576,0.393939394,-0.291666667,0,0
2017-2-13 6:45,-1,-0.669811321,299,-0.57979798,0.393939394,-0.270833333,0,0
2017-2-13 7:00,-1,-0.679245283,298,-0.57979798,0.393939394,-0.270833333,0,0
2017-2-13 7:15,-1,-0.698113208,298,-0.57979798,0.393939394,-0.270833333,0,0
2017-2-13 7:30,-1,-0.716981132,298,-0.575757576,0.454545455,-0.270833333,0,0
2017-2-13 7:45,-1,-0.745283019,298,-0.571717172,0.454545455,-0.291666667,0,0
2017-2-13 8:00,-1,-0.764150943,299,-0.567676768,0.454545455,-0.291666667,4.33333,0.033333
2017-2-13 8:15,-0.975285171,-0.783018868,299,-0.55959596,0.454545455,-0.291666667,29.3333,0.333333
2017-2-13 8:30,-0.927756654,-0.801886792,298,-0.547474747,0.454545455,-0.3125,76.3333,0.966667
2017-2-13 8:45,-0.880228137,-0.820754717,298,-0.531313131,0.515151515,-0.333333333,66.3333,1.06667
2017-2-13 9:00,-0.830798479,-0.839622642,298,-0.519191919,0.515151515,-0.354166667,104.333,2.73333
2017-2-13 9:15,-0.783269962,-0.849056604,297,-0.503030303,0.515151515,-0.375,248.667,5.16667
2017-2-13 9:30,-0.735741445,-0.867924528,295,-0.482828283,0.575757576,-0.395833333,317.667,5.4
2017-2-13 9:45,-0.688212928,-0.877358491,293,-0.466666667,0.575757576,-0.4375,196.667,3.5
2017-2-13 10:00,-0.640684411,-0.877358491,293,-0.446464646,0.575757576,-0.458333333,310,4.16667
2017-2-13 10:15,-0.577946768,-0.886792453,290,-0.426262626,0.575757576,-0.479166667,142.667,1.66667
2017-2-13 10:30,-0.498098859,-0.877358491,288,-0.402020202,0.575757576,-0.520833333,245.333,3
2017-2-13 10:45,-0.420152091,-0.877358491,288,-0.381818182,0.575757576,-0.541666667,370.667,4
2017-2-13 11:00,-0.340304183,-0.877358491,288,-0.357575758,0.575757576,-0.5625,176,1.8
2017-2-13 11:15,-0.258555133,-0.867924528,291,-0.333333333,0.575757576,-0.583333333,114.667,0.966667
2017-2-13 11:30,-0.174904943,-0.858490566,290,-0.309090909,0.575757576,-0.604166667,180.667,1.6
2017-2-13 11:45,-0.089353612,-0.849056604,292,-0.284848485,0.575757576,-0.625,338.667,3.63333
2017-2-13 12:00,-0.005703422,-0.830188679,292,-0.264646465,0.515151515,-0.625,373,3.66667
2017-2-13 12:15,0.047528517,-0.811320755,294,-0.24040404,0.515151515,-0.645833333,453.333,4.83333
2017-2-13 12:30,0.068441065,-0.79245283,294,-0.22020202,0.515151515,-0.666666667,497.667,5.9
2017-2-13 12:45,0.091254753,-0.773584906,292,-0.195959596,0.454545455,-0.666666667,548,6.06667
2017-2-13 13:00,0.114068441,-0.754716981,293,-0.171717172,0.454545455,-0.666666667,500.333,4.83333
2017-2-13 13:15,0.142585551,-0.735849057,291,-0.151515152,0.454545455,-0.6875,292,2.96667
2017-2-13 13:30,0.178707224,-0.716981132,291,-0.135353535,0.454545455,-0.708333333,288.667,3.36667
2017-2-13 13:45,0.216730038,-0.70754717,291,-0.115151515,0.454545455,-0.708333333,288.667,3.23333
2017-2-13 14:00,0.254752852,-0.688679245,290,-0.094949495,0.393939394,-0.708333333,646,6.96667
2017-2-13 14:15,0.271863118,-0.669811321,288,-0.078787879,0.393939394,-0.729166667,522.333,5.53333
2017-2-13 14:30,0.273764259,-0.669811321,286,-0.062626263,0.393939394,-0.729166667,481,4.63333
2017-2-13 14:45,0.273764259,-0.660377358,284,-0.046464646,0.333333333,-0.75,470.667,4.23333
2017-2-13 15:00,0.273764259,-0.650943396,284,-0.034343434,0.333333333,-0.75,333.667,5.63333
2017-2-13 15:15,0.237642586,-0.650943396,283,-0.022222222,0.333333333,-0.75,304.333,3.36667
2017-2-13 15:30,0.16730038,-0.660377358,279,-0.014141414,0.333333333,-0.75,279.333,4.56667
2017-2-13 15:45,0.096958175,-0.660377358,276,-0.01010101,0.333333333,-0.75,333,4.8
2017-2-13 16:00,0.024714829,-0.660377358,275,-0.002020202,0.272727273,-0.770833333,566.333,6.96667
2017-2-13 16:15,-0.051330798,-0.660377358,273,-0.002020202,0.272727273,-0.75,375.667,5.2
2017-2-13 16:30,-0.133079848,-0.669811321,272,-0.006060606,0.272727273,-0.75,143,2.03333
2017-2-13 16:45,-0.214828897,-0.679245283,272,-0.01010101,0.272727273,-0.729166667,203,2.9
2017-2-13 17:00,-0.296577947,-0.688679245,270,-0.018181818,0.272727273,-0.708333333,204.333,2.96667
2017-2-13 17:15,-0.3878327,-0.70754717,270,-0.03030303,0.272727273,-0.6875,147.667,3.26667
2017-2-13 17:30,-0.488593156,-0.716981132,270,-0.050505051,0.272727273,-0.645833333,265,4
2017-2-13 17:45,-0.591254753,-0.726415094,270,-0.074747475,0.272727273,-0.625,210.333,2.96667
2017-2-13 18:00,-0.692015209,-0.745283019,270,-0.094949495,0.272727273,-0.604166667,150.333,1.7
2017-2-13 18:15,-0.775665399,-0.764150943,270,-0.119191919,0.272727273,-0.5625,100,0.566667
2017-2-13 18:30,-0.838403042,-0.783018868,272,-0.147474747,0.333333333,-0.520833333,32.6667,0.066667
2017-2-13 18:45,-0.903041825,-0.79245283,273,-0.171717172,0.333333333,-0.479166667,0.666667,0
2017-2-13 19:00,-0.967680608,-0.811320755,276,-0.2,0.333333333,-0.458333333,0,0
2017-2-13 19:15,-1,-0.820754717,279,-0.228282828,0.333333333,-0.416666667,0,0
2017-2-13 19:30,-1,-0.820754717,286,-0.252525253,0.333333333,-0.395833333,0,0
2017-2-13 19:45,-1,-0.820754717,291,-0.276767677,0.393939394,-0.354166667,0,0
2017-2-13 20:00,-1,-0.811320755,297,-0.301010101,0.393939394,-0.333333333,0,0
2017-2-13 20:15,-1,-0.79245283,304,-0.317171717,0.393939394,-0.333333333,0,0
2017-2-13 20:30,-1,-0.783018868,308,-0.329292929,0.454545455,-0.333333333,0,0
2017-2-13 20:45,-1,-0.764150943,312,-0.341414141,0.454545455,-0.333333333,0,0
2017-2-13 21:00,-1,-0.735849057,315,-0.353535354,0.454545455,-0.333333333,0,0
2017-2-13 21:15,-1,-0.716981132,318,-0.361616162,0.454545455,-0.333333333,0,0
2017-2-13 21:30,-1,-0.698113208,319,-0.365656566,0.454545455,-0.354166667,0,0
2017-2-13 21:45,-1,-0.669811321,321,-0.373737374,0.454545455,-0.375,0,0
2017-2-13 22:00,-1,-0.660377358,323,-0.377777778,0.454545455,-0.395833333,0,0
2017-2-13 22:15,-1,-0.641509434,325,-0.381818182,0.454545455,-0.416666667,0,0
2017-2-13 22:30,-1,-0.650943396,326,-0.385858586,0.454545455,-0.4375,0,0
2017-2-13 22:45,-1,-0.660377358,328,-0.38989899,0.515151515,-0.458333333,0,0
2017-2-13 23:00,-1,-0.650943396,331,-0.393939394,0.515151515,-0.458333333,0,0
2017-2-13 23:15,-1,-0.679245283,334,-0.402020202,0.515151515,-0.479166667,0,0
2017-2-13 23:30,-1,-0.70754717,339,-0.406060606,0.515151515,-0.479166667,0,0
2017-2-13 23:45,-1,-0.735849057,347,-0.414141414,0.515151515,-0.5,0,0
2017-2-14 0:00,-1,-0.311320755,298,-0.422222222,0.636363636,-0.645833333,0,0
2017-2-14 0:15,-1,-0.339622642,298,-0.43030303,0.636363636,-0.625,0,0
2017-2-14 0:30,-1,-0.367924528,298,-0.438383838,0.636363636,-0.625,0,0
2017-2-14 0:45,-1,-0.396226415,299,-0.446464646,0.636363636,-0.625,0,0
2017-2-14 1:00,-1,-0.433962264,300,-0.454545455,0.636363636,-0.604166667,0,0
2017-2-14 1:15,-1,-0.471698113,301,-0.462626263,0.636363636,-0.583333333,0,0
2017-2-14 1:30,-1,-0.509433962,302,-0.470707071,0.636363636,-0.583333333,0,0
2017-2-14 1:45,-1,-0.537735849,303,-0.478787879,0.636363636,-0.583333333,0,0
2017-2-14 2:00,-1,-0.575471698,305,-0.486868687,0.636363636,-0.5625,0,0
2017-2-14 2:15,-1,-0.603773585,306,-0.494949495,0.636363636,-0.541666667,0,0
2017-2-14 2:30,-1,-0.641509434,309,-0.498989899,0.636363636,-0.541666667,0,0
2017-2-14 2:45,-1,-0.669811321,309,-0.503030303,0.636363636,-0.541666667,0,0
2017-2-14 3:00,-1,-0.698113208,311,-0.511111111,0.636363636,-0.520833333,0,0
2017-2-14 3:15,-1,-0.726415094,314,-0.515151515,0.636363636,-0.520833333,0,0
2017-2-14 3:30,-1,-0.754716981,313,-0.519191919,0.636363636,-0.520833333,0,0
2017-2-14 3:45,-1,-0.783018868,315,-0.527272727,0.575757576,-0.520833333,0,0
2017-2-14 4:00,-1,-0.811320755,319,-0.531313131,0.575757576,-0.520833333,0,0
2017-2-14 4:15,-1,-0.830188679,322,-0.535353535,0.575757576,-0.520833333,0,0
2017-2-14 4:30,-1,-0.858490566,323,-0.535353535,0.575757576,-0.520833333,0,0
2017-2-14 4:45,-1,-0.867924528,324,-0.539393939,0.575757576,-0.520833333,0,0
2017-2-14 5:00,-1,-0.886792453,329,-0.539393939,0.575757576,-0.520833333,0,0
2017-2-14 5:15,-1,-0.905660377,331,-0.539393939,0.575757576,-0.520833333,0,0
2017-2-14 5:30,-1,-0.91509434,339,-0.535353535,0.575757576,-0.520833333,0,0
2017-2-14 5:45,-1,-0.943396226,342,-0.531313131,0.575757576,-0.541666667,0,0
2017-2-14 6:00,-1,-0.952830189,349,-0.531313131,0.575757576,-0.541666667,0,0
2017-2-14 6:15,-1,-0.962264151,0,-0.527272727,0.575757576,-0.541666667,0,0
2017-2-14 6:30,-1,-0.971698113,0,-0.523232323,0.575757576,-0.541666667,0,0
2017-2-14 6:45,-1,-0.971698113,0,-0.519191919,0.575757576,-0.541666667,0,0
2017-2-14 7:00,-1,-0.981132075,0,-0.515151515,0.575757576,-0.5625,0,0
2017-2-14 7:15,-1,-0.990566038,0,-0.511111111,0.575757576,-0.5625,0,0
2017-2-14 7:30,-1,-0.990566038,0,-0.503030303,0.575757576,-0.583333333,0,0
2017-2-14 7:45,-0.998098859,-1,0,-0.494949495,0.636363636,-0.583333333,0,0
2017-2-14 8:00,-0.998098859,-1,0,-0.486868687,0.636363636,-0.583333333,4.33333,0
