时间,辐照度,风速,风向,温度,压强,湿度,实发辐照度,实际功率
2017-4-10 21:45,-1,-0.5,101,-0.123232323,0.090909091,0.4375,0,0
2017-4-10 22:00,-1,-0.528301887,100,-0.131313131,0.090909091,0.479166667,0,0
2017-4-10 22:15,-1,-0.547169811,98,-0.139393939,0.090909091,0.5,0,0
2017-4-10 22:30,-1,-0.575471698,98,-0.147474747,0.090909091,0.520833333,0,0
2017-4-10 22:45,-1,-0.594339623,97,-0.151515152,0.151515152,0.5625,0,0
2017-4-10 23:00,-1,-0.613207547,94,-0.15959596,0.151515152,0.583333333,0,0
2017-4-10 23:15,-1,-0.622641509,93,-0.163636364,0.151515152,0.604166667,0,0
2017-4-10 23:30,-1,-0.632075472,93,-0.171717172,0.212121212,0.625,0,0
2017-4-10 23:45,-1,-0.632075472,91,-0.17979798,0.212121212,0.625,0.666667,0
2017-4-11 0:00,-1,-0.613207547,90,-0.208080808,0.212121212,0.6875,0,0
2017-4-11 0:15,-1,-0.632075472,90,-0.212121212,0.212121212,0.708333333,0,0
2017-4-11 0:30,-1,-0.641509434,90,-0.216161616,0.212121212,0.708333333,0,0
2017-4-11 0:45,-1,-0.660377358,90,-0.22020202,0.212121212,0.708333333,0,0
2017-4-11 1:00,-1,-0.679245283,90,-0.224242424,0.212121212,0.729166667,0,0
2017-4-11 1:15,-1,-0.698113208,90,-0.228282828,0.212121212,0.729166667,1.33333,0
2017-4-11 1:30,-1,-0.716981132,90,-0.232323232,0.212121212,0.75,0,0
2017-4-11 1:45,-1,-0.726415094,92,-0.236363636,0.212121212,0.75,0.666667,0
2017-4-11 2:00,-1,-0.745283019,92,-0.24040404,0.212121212,0.75,0,0
2017-4-11 2:15,-1,-0.754716981,94,-0.244444444,0.212121212,0.75,0,0
2017-4-11 2:30,-1,-0.773584906,97,-0.248484848,0.212121212,0.75,0.666667,0
2017-4-11 2:45,-1,-0.79245283,100,-0.248484848,0.212121212,0.75,0,0
2017-4-11 3:00,-1,-0.79245283,103,-0.252525253,0.212121212,0.75,0,0
2017-4-11 3:15,-1,-0.801886792,107,-0.256565657,0.212121212,0.75,0,0
2017-4-11 3:30,-1,-0.811320755,110,-0.256565657,0.212121212,0.75,0,0
2017-4-11 3:45,-1,-0.801886792,113,-0.260606061,0.212121212,0.75,0,0
2017-4-11 4:00,-1,-0.811320755,117,-0.264646465,0.212121212,0.75,0,0
2017-4-11 4:15,-1,-0.811320755,120,-0.264646465,0.212121212,0.75,0.666667,0
2017-4-11 4:30,-1,-0.811320755,123,-0.264646465,0.212121212,0.75,2,0
2017-4-11 4:45,-1,-0.801886792,125,-0.264646465,0.212121212,0.75,0,0
2017-4-11 5:00,-1,-0.801886792,129,-0.268686869,0.212121212,0.75,0,0
2017-4-11 5:15,-1,-0.79245283,129,-0.268686869,0.212121212,0.75,0,0
2017-4-11 5:30,-1,-0.79245283,129,-0.272727273,0.212121212,0.75,0,0
2017-4-11 5:45,-1,-0.79245283,129,-0.272727273,0.272727273,0.75,0.666667,0
2017-4-11 6:00,-1,-0.783018868,130,-0.272727273,0.272727273,0.75,0,0
2017-4-11 6:15,-0.998098859,-0.773584906,128,-0.276767677,0.272727273,0.75,0,0
2017-4-11 6:30,-0.996197719,-0.773584906,128,-0.276767677,0.272727273,0.75,0,0
2017-4-11 6:45,-0.994296578,-0.773584906,125,-0.276767677,0.272727273,0.75,5.33333,0
2017-4-11 7:00,-0.992395437,-0.764150943,124,-0.276767677,0.272727273,0.729166667,16,0
2017-4-11 7:15,-0.97148289,-0.754716981,122,-0.276767677,0.272727273,0.729166667,30,0
2017-4-11 7:30,-0.931558935,-0.745283019,121,-0.272727273,0.333333333,0.708333333,49.3333,0
2017-4-11 7:45,-0.891634981,-0.745283019,121,-0.272727273,0.333333333,0.708333333,80,0.089
2017-4-11 8:00,-0.849809886,-0.745283019,118,-0.272727273,0.333333333,0.6875,109,0.494667
2017-4-11 8:15,-0.800380228,-0.745283019,118,-0.268686869,0.333333333,0.666666667,133.667,0.662
2017-4-11 8:30,-0.739543726,-0.735849057,116,-0.264646465,0.333333333,0.645833333,156.333,0.800667
2017-4-11 8:45,-0.678707224,-0.735849057,116,-0.260606061,0.393939394,0.604166667,182.333,0.980667
2017-4-11 9:00,-0.617870722,-0.735849057,116,-0.256565657,0.393939394,0.583333333,219.333,1.24233
2017-4-11 9:15,-0.562737643,-0.745283019,114,-0.252525253,0.393939394,0.541666667,246,1.557
2017-4-11 9:30,-0.511406844,-0.745283019,112,-0.244444444,0.393939394,0.520833333,269.333,2.13633
2017-4-11 9:45,-0.461977186,-0.745283019,112,-0.236363636,0.393939394,0.479166667,317.333,3.41867
2017-4-11 10:00,-0.412547529,-0.745283019,110,-0.228282828,0.393939394,0.4375,388.333,5.72133
2017-4-11 10:15,-0.340304183,-0.754716981,108,-0.216161616,0.393939394,0.395833333,387.667,8.53133
2017-4-11 10:30,-0.247148289,-0.754716981,106,-0.204040404,0.393939394,0.354166667,391,12.394
2017-4-11 10:45,-0.153992395,-0.754716981,103,-0.195959596,0.393939394,0.3125,445.333,18.5133
2017-4-11 11:00,-0.058935361,-0.764150943,104,-0.183838384,0.393939394,0.270833333,571.667,27.3533
2017-4-11 11:15,0.036121673,-0.764150943,102,-0.171717172,0.393939394,0.229166667,610.333,33.8573
2017-4-11 11:30,0.133079848,-0.773584906,99,-0.15959596,0.393939394,0.1875,517.333,36.6503
2017-4-11 11:45,0.230038023,-0.783018868,97,-0.143434343,0.333333333,0.145833333,680,40.0697
2017-4-11 12:00,0.326996198,-0.783018868,95,-0.127272727,0.333333333,0.104166667,640.333,36.8793
2017-4-11 12:15,0.385931559,-0.783018868,92,-0.115151515,0.333333333,0.0625,729.667,30.593
2017-4-11 12:30,0.406844106,-0.783018868,90,-0.098989899,0.333333333,0.020833333,568.333,30.4863
2017-4-11 12:45,0.429657795,-0.783018868,90,-0.086868687,0.333333333,-0.020833333,470.667,28.096
2017-4-11 13:00,0.452471483,-0.79245283,90,-0.070707071,0.272727273,-0.0625,478,26.527
2017-4-11 13:15,0.458174905,-0.783018868,88,-0.054545455,0.272727273,-0.083333333,526.667,24.281
2017-4-11 13:30,0.450570342,-0.783018868,88,-0.042424242,0.272727273,-0.104166667,314,20.903
2017-4-11 13:45,0.441064639,-0.783018868,88,-0.034343434,0.212121212,-0.145833333,382.333,18.239
2017-4-11 14:00,0.433460076,-0.773584906,85,-0.022222222,0.212121212,-0.166666667,324,15.744
2017-4-11 14:15,0.412547529,-0.764150943,85,-0.014141414,0.212121212,-0.1875,407,17.166
2017-4-11 14:30,0.378326996,-0.754716981,86,-0.01010101,0.212121212,-0.208333333,421.333,20.1223
2017-4-11 14:45,0.344106464,-0.735849057,86,-0.002020202,0.212121212,-0.208333333,333,19.3613
2017-4-11 15:00,0.307984791,-0.726415094,86,0.006060606,0.151515152,-0.208333333,388.333,26.7207
2017-4-11 15:15,0.264258555,-0.716981132,86,0.006060606,0.151515152,-0.229166667,343.667,18.15
2017-4-11 15:30,0.209125475,-0.698113208,88,0.006060606,0.151515152,-0.229166667,303.333,16.9877
2017-4-11 15:45,0.155893536,-0.688679245,88,0.006060606,0.090909091,-0.229166667,318,19.2903
2017-4-11 16:00,0.102661597,-0.679245283,90,0.006060606,0.090909091,-0.229166667,580.333,21.4673
2017-4-11 16:15,0.041825095,-0.660377358,92,0.006060606,0.090909091,-0.229166667,563,20.6977
2017-4-11 16:30,-0.02661597,-0.650943396,95,0.002020202,0.090909091,-0.208333333,324.667,20.1223
2017-4-11 16:45,-0.093155894,-0.641509434,96,0.002020202,0.090909091,-0.208333333,607.667,22.0583
2017-4-11 17:00,-0.159695817,-0.632075472,97,-0.002020202,0.090909091,-0.208333333,126.333,7.21433
2017-4-11 17:15,-0.231939163,-0.622641509,100,-0.01010101,0.090909091,-0.208333333,280,15.15
2017-4-11 17:30,-0.307984791,-0.622641509,103,-0.014141414,0.090909091,-0.1875,179.667,10.8037
2017-4-11 17:45,-0.384030418,-0.603773585,107,-0.018181818,0.090909091,-0.166666667,251,14.8707
2017-4-11 18:00,-0.461977186,-0.603773585,109,-0.026262626,0.090909091,-0.166666667,183.667,11.3853
2017-4-11 18:15,-0.538022814,-0.594339623,112,-0.034343434,0.090909091,-0.166666667,59.3333,3.80933
2017-4-11 18:30,-0.615969582,-0.58490566,114,-0.042424242,0.090909091,-0.145833333,56,3.027
2017-4-11 18:45,-0.692015209,-0.58490566,115,-0.046464646,0.090909091,-0.125,24,1.455
2017-4-11 19:00,-0.768060837,-0.575471698,118,-0.054545455,0.090909091,-0.125,16,1.02233
2017-4-11 19:15,-0.830798479,-0.566037736,119,-0.062626263,0.090909091,-0.104166667,5.33333,0.406333
2017-4-11 19:30,-0.880228137,-0.556603774,119,-0.070707071,0.090909091,-0.083333333,0,0
2017-4-11 19:45,-0.927756654,-0.547169811,120,-0.078787879,0.151515152,-0.0625,0,0
2017-4-11 20:00,-0.975285171,-0.547169811,120,-0.086868687,0.151515152,-0.041666667,0,0
2017-4-11 20:15,-1,-0.547169811,119,-0.094949495,0.151515152,-0.020833333,0,0
2017-4-11 20:30,-1,-0.547169811,116,-0.103030303,0.212121212,0,0,0
2017-4-11 20:45,-1,-0.547169811,114,-0.115151515,0.212121212,0.020833333,0,0
2017-4-11 21:00,-1,-0.547169811,112,-0.123232323,0.212121212,0.0625,0,0
2017-4-11 21:15,-1,-0.537735849,109,-0.131313131,0.212121212,0.083333333,0,0
2017-4-11 21:30,-1,-0.537735849,105,-0.139393939,0.212121212,0.104166667,0,0
2017-4-11 21:45,-1,-0.537735849,103,-0.151515152,0.212121212,0.145833333,0,0
2017-4-11 22:00,-1,-0.528301887,99,-0.163636364,0.212121212,0.166666667,0,0
2017-4-11 22:15,-1,-0.537735849,96,-0.171717172,0.212121212,0.1875,0,0
2017-4-11 22:30,-1,-0.537735849,94,-0.183838384,0.212121212,0.208333333,0,0
2017-4-11 22:45,-1,-0.528301887,90,-0.195959596,0.272727273,0.229166667,0,0
2017-4-11 23:00,-1,-0.528301887,88,-0.204040404,0.272727273,0.270833333,0,0
2017-4-11 23:15,-1,-0.528301887,85,-0.216161616,0.272727273,0.291666667,0,0
2017-4-11 23:30,-1,-0.547169811,83,-0.232323232,0.333333333,0.291666667,0,0
2017-4-11 23:45,-1,-0.556603774,81,-0.244444444,0.333333333,0.3125,0,0
2017-4-12 0:00,-1,-0.726415094,46,-0.22020202,0.333333333,0.0625,0,0
2017-4-12 0:15,-1,-0.735849057,48,-0.232323232,0.333333333,0.083333333,0,0
2017-4-12 0:30,-1,-0.754716981,53,-0.244444444,0.333333333,0.083333333,0,0
2017-4-12 0:45,-1,-0.764150943,56,-0.252525253,0.333333333,0.104166667,0,0
2017-4-12 1:00,-1,-0.783018868,61,-0.264646465,0.333333333,0.125,0,0
2017-4-12 1:15,-1,-0.79245283,68,-0.276767677,0.333333333,0.145833333,0,0
2017-4-12 1:30,-1,-0.811320755,75,-0.284848485,0.333333333,0.166666667,0,0
2017-4-12 1:45,-1,-0.830188679,84,-0.292929293,0.333333333,0.166666667,0,0
2017-4-12 2:00,-1,-0.839622642,90,-0.305050505,0.333333333,0.1875,0,0
2017-4-12 2:15,-1,-0.849056604,97,-0.313131313,0.333333333,0.208333333,0,0
2017-4-12 2:30,-1,-0.867924528,102,-0.321212121,0.333333333,0.208333333,0,0
2017-4-12 2:45,-1,-0.877358491,113,-0.329292929,0.333333333,0.208333333,0,0
2017-4-12 3:00,-1,-0.877358491,119,-0.337373737,0.272727273,0.229166667,0,0
2017-4-12 3:15,-1,-0.896226415,124,-0.341414141,0.272727273,0.229166667,0,0
2017-4-12 3:30,-1,-0.91509434,131,-0.349494949,0.272727273,0.25,0,0
2017-4-12 3:45,-1,-0.924528302,140,-0.357575758,0.272727273,0.25,0,0
2017-4-12 4:00,-1,-0.943396226,149,-0.361616162,0.272727273,0.25,0,0
2017-4-12 4:15,-1,-0.952830189,169,-0.365656566,0.272727273,0.25,0,0
2017-4-12 4:30,-1,-0.971698113,180,-0.373737374,0.272727273,0.25,0,0
2017-4-12 4:45,-1,-0.971698113,225,-0.377777778,0.272727273,0.25,0,0
2017-4-12 5:00,-1,-0.962264151,256,-0.381818182,0.272727273,0.25,0,0
2017-4-12 5:15,-1,-0.943396226,270,-0.385858586,0.272727273,0.25,0,0
2017-4-12 5:30,-1,-0.91509434,283,-0.38989899,0.272727273,0.25,0,0
2017-4-12 5:45,-1,-0.886792453,290,-0.393939394,0.272727273,0.229166667,0.666667,0
2017-4-12 6:00,-1,-0.867924528,291,-0.397979798,0.272727273,0.208333333,2,0
2017-4-12 6:15,-0.996197719,-0.839622642,295,-0.402020202,0.272727273,0.208333333,2,0
2017-4-12 6:30,-0.990494297,-0.820754717,295,-0.402020202,0.333333333,0.1875,0.666667,0
2017-4-12 6:45,-0.986692015,-0.801886792,298,-0.397979798,0.333333333,0.166666667,6,0
2017-4-12 7:00,-0.980988593,-0.783018868,301,-0.397979798,0.333333333,0.145833333,18,0
2017-4-12 7:15,-0.937262357,-0.764150943,299,-0.38989899,0.333333333,0.104166667,28.6667,0
2017-4-12 7:30,-0.855513308,-0.754716981,298,-0.381818182,0.333333333,0.083333333,31.3333,0.242
2017-4-12 7:45,-0.773764259,-0.745283019,297,-0.36969697,0.393939394,0.0625,46,0.583333
2017-4-12 8:00,-0.692015209,-0.735849057,296,-0.357575758,0.393939394,0.020833333,57.3333,0.844333
2017-4-12 8:15,-0.600760456,-0.745283019,294,-0.341414141,0.393939394,-0.020833333,80.6667,1.226
2017-4-12 8:30,-0.5,-0.745283019,290,-0.317171717,0.393939394,-0.0625,98.6667,1.72067
2017-4-12 8:45,-0.397338403,-0.754716981,286,-0.292929293,0.393939394,-0.104166667,138.667,2.289
2017-4-12 9:00,-0.296577947,-0.764150943,281,-0.272727273,0.393939394,-0.145833333,129.667,1.92833
2017-4-12 9:15,-0.201520913,-0.754716981,277,-0.244444444,0.393939394,-0.1875,172.333,2.70967
2017-4-12 9:30,-0.11026616,-0.754716981,274,-0.216161616,0.393939394,-0.229166667,210,4.28733
2017-4-12 9:45,-0.020912548,-0.745283019,270,-0.183838384,0.393939394,-0.291666667,306.667,7.644
2017-4-12 10:00,0.068441065,-0.735849057,268,-0.151515152,0.393939394,-0.354166667,452.333,19.685
2017-4-12 10:15,0.148288973,-0.716981132,266,-0.123232323,0.393939394,-0.395833333,660.667,28.5777
2017-4-12 10:30,0.216730038,-0.679245283,267,-0.098989899,0.393939394,-0.4375,457.333,22.454
2017-4-12 10:45,0.287072243,-0.650943396,267,-0.070707071,0.393939394,-0.479166667,720,22.5763
2017-4-12 11:00,0.355513308,-0.622641509,267,-0.042424242,0.393939394,-0.520833333,547.333,24.4413
2017-4-12 11:15,0.412547529,-0.566037736,269,-0.022222222,0.393939394,-0.5625,1006.67,41.179
2017-4-12 11:30,0.456273764,-0.490566038,272,-0.002020202,0.393939394,-0.583333333,1055.33,41.008
2017-4-12 11:45,0.5,-0.424528302,275,0.018181818,0.333333333,-0.604166667,1107,41.273
2017-4-12 12:00,0.543726236,-0.349056604,278,0.034343434,0.333333333,-0.645833333,1145.33,41.725
2017-4-12 12:15,0.577946768,-0.264150943,280,0.046464646,0.333333333,-0.666666667,879,29.548
2017-4-12 12:30,0.602661597,-0.169811321,282,0.058585859,0.333333333,-0.6875,915.333,24.5557
2017-4-12 12:45,0.627376426,-0.08490566,284,0.070707071,0.333333333,-0.708333333,414.333,21.5813
2017-4-12 13:15,0.655893536,0.08490566,288,0.086868687,0.272727273,-0.729166667,494.333,22.8143
2017-4-12 13:30,0.63878327,0.160377358,288,0.090909091,0.272727273,-0.75,1074,27.024
2017-4-12 13:45,0.623574144,0.235849057,290,0.094949495,0.212121212,-0.75,677.333,26.0797
2017-4-12 14:00,0.606463878,0.301886792,291,0.103030303,0.212121212,-0.75,655,25.441
2017-4-12 14:15,0.574144487,0.349056604,291,0.107070707,0.212121212,-0.770833333,978.667,34.4373
2017-4-12 14:30,0.52851711,0.358490566,292,0.107070707,0.212121212,-0.770833333,1131.33,37.9917
2017-4-12 14:45,0.484790875,0.386792453,293,0.111111111,0.212121212,-0.791666667,933,41.9097
2017-4-12 15:00,0.439163498,0.396226415,293,0.115151515,0.151515152,-0.791666667,363.333,20.003
2017-4-12 15:15,0.3878327,0.396226415,294,0.115151515,0.151515152,-0.791666667,734.667,22.8393
2017-4-12 15:30,0.328897338,0.367924528,294,0.119191919,0.151515152,-0.791666667,547.667,23.4923
2017-4-12 15:45,0.269961977,0.339622642,295,0.123232323,0.090909091,-0.770833333,739.667,30.2857
2017-4-12 16:00,0.211026616,0.320754717,295,0.123232323,0.090909091,-0.770833333,834,36.5287
2017-4-12 16:15,0.136882129,0.283018868,296,0.123232323,0.090909091,-0.770833333,748,35.722
2017-4-12 16:30,0.049429658,0.254716981,296,0.119191919,0.090909091,-0.75,554,29.5547
2017-4-12 16:45,-0.038022814,0.216981132,296,0.115151515,0.090909091,-0.75,181.667,10.6197
2017-4-12 17:00,-0.125475285,0.179245283,297,0.115151515,0.090909091,-0.75,150.333,9.61567
2017-4-12 17:15,-0.211026616,0.150943396,297,0.107070707,0.090909091,-0.75,317.667,17.5997
2017-4-12 17:30,-0.298479087,0.122641509,297,0.103030303,0.090909091,-0.729166667,442,24.4247
2017-4-12 17:45,-0.384030418,0.08490566,297,0.094949495,0.090909091,-0.708333333,363.667,20.165
2017-4-12 18:00,-0.469581749,0.066037736,297,0.086868687,0.090909091,-0.708333333,301.333,16.58
2017-4-12 18:15,-0.549429658,0.037735849,297,0.078787879,0.090909091,-0.6875,198,10.7737
2017-4-12 18:30,-0.623574144,0.009433962,297,0.066666667,0.090909091,-0.666666667,126,6.678
2017-4-12 18:45,-0.699619772,-0.018867925,296,0.054545455,0.090909091,-0.645833333,113.667,5.94867
2017-4-12 19:00,-0.773764259,-0.047169811,296,0.046464646,0.090909091,-0.625,89.3333,5.37267
2017-4-12 19:15,-0.83460076,-0.075471698,295,0.034343434,0.090909091,-0.604166667,50.6667,2.80067
2017-4-12 19:30,-0.882129278,-0.094339623,295,0.018181818,0.090909091,-0.583333333,18.6667,1.15433
2017-4-12 19:45,-0.927756654,-0.132075472,294,0.002020202,0.151515152,-0.5625,2.66667,0.140667
2017-4-12 20:00,-0.975285171,-0.169811321,293,-0.01010101,0.151515152,-0.541666667,0,0
2017-4-12 20:15,-1,-0.188679245,293,-0.026262626,0.151515152,-0.520833333,0,0
2017-4-12 20:30,-1,-0.226415094,292,-0.038383838,0.212121212,-0.5,0,0
2017-4-12 20:45,-1,-0.273584906,291,-0.054545455,0.212121212,-0.479166667,0,0
2017-4-12 21:00,-1,-0.311320755,289,-0.070707071,0.212121212,-0.4375,0,0
2017-4-12 21:15,-1,-0.349056604,288,-0.086868687,0.212121212,-0.416666667,0,0
2017-4-12 21:30,-1,-0.377358491,286,-0.103030303,0.212121212,-0.395833333,0,0
2017-4-12 21:45,-1,-0.41509434,284,-0.115151515,0.212121212,-0.375,0,0
2017-4-12 22:00,-1,-0.452830189,282,-0.131313131,0.212121212,-0.354166667,0,0
2017-4-12 22:15,-1,-0.471698113,279,-0.143434343,0.212121212,-0.333333333,0,0
2017-4-12 22:30,-1,-0.5,276,-0.15959596,0.212121212,-0.333333333,0,0
2017-4-12 22:45,-1,-0.509433962,274,-0.171717172,0.272727273,-0.3125,0,0
2017-4-12 23:00,-1,-0.518867925,272,-0.183838384,0.272727273,-0.291666667,0,0
2017-4-12 23:15,-1,-0.518867925,270,-0.195959596,0.272727273,-0.291666667,0,0
2017-4-12 23:30,-1,-0.5,269,-0.204040404,0.333333333,-0.291666667,0,0
2017-4-12 23:45,-1,-0.481132075,267,-0.212121212,0.333333333,-0.270833333,0,0
2017-4-13 0:00,-1,-0.20754717,249,-0.268686869,0.393939394,-0.145833333,0,0
2017-4-13 0:15,-1,-0.216981132,250,-0.276767677,0.393939394,-0.145833333,0,0
2017-4-13 0:30,-1,-0.226415094,251,-0.280808081,0.393939394,-0.125,0,0
2017-4-13 0:45,-1,-0.245283019,251,-0.284848485,0.393939394,-0.125,0,0
2017-4-13 1:00,-1,-0.254716981,252,-0.292929293,0.393939394,-0.125,0,0
2017-4-13 1:15,-1,-0.283018868,253,-0.296969697,0.393939394,-0.125,0,0
2017-4-13 1:30,-1,-0.301886792,254,-0.301010101,0.393939394,-0.125,0,0
2017-4-13 1:45,-1,-0.330188679,256,-0.309090909,0.393939394,-0.125,0,0
2017-4-13 2:00,-1,-0.358490566,257,-0.313131313,0.393939394,-0.125,0,0
2017-4-13 2:15,-1,-0.386792453,259,-0.321212121,0.393939394,-0.125,0,0
2017-4-13 2:30,-1,-0.424528302,260,-0.325252525,0.393939394,-0.125,0,0
2017-4-13 2:45,-1,-0.452830189,260,-0.333333333,0.393939394,-0.104166667,0,0
2017-4-13 3:00,-1,-0.481132075,262,-0.341414141,0.393939394,-0.104166667,0,0
2017-4-13 3:15,-1,-0.528301887,262,-0.349494949,0.393939394,-0.104166667,0,0
2017-4-13 3:30,-1,-0.566037736,264,-0.357575758,0.393939394,-0.104166667,0,0
2017-4-13 3:45,-1,-0.594339623,265,-0.361616162,0.333333333,-0.104166667,0,0
2017-4-13 4:00,-1,-0.632075472,266,-0.36969697,0.333333333,-0.104166667,0,0
2017-4-13 4:15,-1,-0.660377358,267,-0.373737374,0.333333333,-0.104166667,0,0
2017-4-13 4:30,-1,-0.688679245,267,-0.381818182,0.333333333,-0.104166667,0,0
2017-4-13 4:45,-1,-0.716981132,268,-0.385858586,0.333333333,-0.104166667,0,0
2017-4-13 5:00,-1,-0.745283019,270,-0.38989899,0.333333333,-0.104166667,0,0
2017-4-13 5:15,-1,-0.773584906,270,-0.393939394,0.333333333,-0.104166667,0,0
2017-4-13 5:30,-1,-0.783018868,270,-0.393939394,0.333333333,-0.125,0,0
2017-4-13 5:45,-1,-0.801886792,270,-0.397979798,0.333333333,-0.125,0,0
2017-4-13 6:00,-1,-0.820754717,270,-0.402020202,0.333333333,-0.125,0,0
2017-4-13 6:15,-0.996197719,-0.830188679,270,-0.397979798,0.333333333,-0.145833333,0,0
2017-4-13 6:30,-0.988593156,-0.839622642,270,-0.393939394,0.333333333,-0.166666667,0,0
2017-4-13 6:45,-0.982889734,-0.849056604,266,-0.38989899,0.393939394,-0.1875,0,0
2017-4-13 7:00,-0.977186312,-0.849056604,266,-0.385858586,0.393939394,-0.208333333,4.66667,0.181
2017-4-13 7:15,-0.929657795,-0.858490566,262,-0.377777778,0.393939394,-0.229166667,29.3333,1.32733
2017-4-13 7:30,-0.844106464,-0.867924528,262,-0.365656566,0.393939394,-0.25,70,2.59733
2017-4-13 7:45,-0.760456274,-0.867924528,258,-0.357575758,0.393939394,-0.270833333,114.333,4.055
2017-4-13 8:00,-0.674904943,-0.858490566,254,-0.345454545,0.393939394,-0.291666667,187,6.949
2017-4-13 8:15,-0.576045627,-0.867924528,249,-0.329292929,0.393939394,-0.3125,258,10.3883
2017-4-13 8:30,-0.465779468,-0.877358491,243,-0.309090909,0.393939394,-0.333333333,326.333,14.0507
2017-4-13 8:45,-0.355513308,-0.877358491,243,-0.288888889,0.393939394,-0.354166667,389,17.4207
2017-4-13 9:00,-0.243346008,-0.867924528,240,-0.268686869,0.393939394,-0.375,448,20.968
2017-4-13 9:15,-0.13878327,-0.867924528,234,-0.248484848,0.393939394,-0.395833333,513.333,24.2653
2017-4-13 9:30,-0.041825095,-0.877358491,231,-0.22020202,0.393939394,-0.416666667,577.667,27.4687
2017-4-13 9:45,0.05513308,-0.886792453,228,-0.195959596,0.393939394,-0.4375,651.667,30.5813
2017-4-13 10:00,0.152091255,-0.886792453,222,-0.171717172,0.393939394,-0.458333333,722.667,33.4873
2017-4-13 10:15,0.241444867,-0.896226415,214,-0.147474747,0.393939394,-0.479166667,780,35.9097
2017-4-13 10:30,0.323193916,-0.91509434,212,-0.119191919,0.393939394,-0.5,843.667,38.2323
2017-4-13 10:45,0.404942966,-0.91509434,201,-0.090909091,0.333333333,-0.520833333,902.333,31.3427
2017-4-13 11:00,0.486692015,-0.933962264,188,-0.066666667,0.333333333,-0.541666667,952.667,34.1
2017-4-13 11:15,0.55513308,-0.952830189,169,-0.042424242,0.333333333,-0.5625,993.333,36.145
2017-4-13 11:30,0.6121673,-0.952830189,127,-0.018181818,0.333333333,-0.583333333,1031.33,38.7637
2017-4-13 11:45,0.669201521,-0.943396226,108,0.002020202,0.272727273,-0.583333333,1060.33,38.665
2017-4-13 12:00,0.726235741,-0.91509434,90,0.022222222,0.212121212,-0.604166667,1104.33,40.6673
2017-4-13 12:15,0.769961977,-0.896226415,80,0.042424242,0.212121212,-0.625,1137,45.5027
2017-4-13 12:30,0.796577947,-0.886792453,66,0.058585859,0.212121212,-0.645833333,1175.33,43.239
2017-4-13 12:45,0.823193916,-0.867924528,56,0.078787879,0.151515152,-0.666666667,1163.67,38.8027
2017-4-13 13:00,0.851711027,-0.839622642,50,0.094949495,0.090909091,-0.666666667,896.667,24.4847
2017-4-13 13:15,0.840304183,-0.830188679,38,0.111111111,0.090909091,-0.6875,994.333,20.7417
2017-4-13 13:30,0.790874525,-0.830188679,19,0.123232323,0.090909091,-0.708333333,1063.67,32.094
2017-4-13 13:45,0.741444867,-0.801886792,3,0.139393939,0.03030303,-0.708333333,1130,35.9807
2017-4-13 14:00,0.692015209,-0.773584906,353,0.155555556,-0.03030303,-0.708333333,1072.67,33.026
2017-4-13 14:15,0.629277567,-0.735849057,337,0.163636364,-0.03030303,-0.729166667,1001.33,31.8283
2017-4-13 14:30,0.55513308,-0.641509434,320,0.175757576,-0.03030303,-0.75,1095.67,35.4383
2017-4-13 14:45,0.479087452,-0.547169811,312,0.183838384,-0.03030303,-0.75,945.667,34.276
2017-4-13 15:00,0.403041825,-0.443396226,305,0.191919192,-0.090909091,-0.75,895.667,34.7447
2017-4-13 15:15,0.336501901,-0.330188679,301,0.2,-0.090909091,-0.770833333,920,41.2473
2017-4-13 15:30,0.279467681,-0.198113208,296,0.204040404,-0.090909091,-0.770833333,930,34.265
2017-4-13 15:45,0.224334601,-0.075471698,292,0.208080808,-0.151515152,-0.770833333,841.333,30.3843
2017-4-13 16:00,0.16730038,0.056603774,290,0.212121212,-0.151515152,-0.770833333,817.333,30.1203
2017-4-13 16:15,0.106463878,0.160377358,288,0.212121212,-0.151515152,-0.770833333,726.333,30.8887
2017-4-13 16:30,0.039923954,0.245283019,285,0.208080808,-0.151515152,-0.770833333,694,35.1287
2017-4-13 16:45,-0.02661597,0.320754717,283,0.204040404,-0.151515152,-0.770833333,600.333,32.4953
2017-4-13 17:00,-0.093155894,0.396226415,282,0.204040404,-0.212121212,-0.770833333,566.333,28.9503
2017-4-13 17:15,-0.16539924,0.433962264,280,0.195959596,-0.212121212,-0.75,499,26.3603
2017-4-13 17:30,-0.245247148,0.424528302,278,0.183838384,-0.212121212,-0.75,440.667,22.7757
2017-4-13 17:45,-0.325095057,0.41509434,275,0.175757576,-0.212121212,-0.75,374.333,19.559
2017-4-13 18:00,-0.403041825,0.396226415,273,0.163636364,-0.212121212,-0.729166667,274.667,14.9517
2017-4-13 18:15,-0.484790875,0.367924528,271,0.147474747,-0.212121212,-0.708333333,231.667,12.62
2017-4-13 18:30,-0.570342205,0.301886792,268,0.131313131,-0.212121212,-0.708333333,164.333,9.08833
2017-4-13 18:45,-0.653992395,0.235849057,265,0.115151515,-0.212121212,-0.6875,114.333,6.05433
2017-4-13 19:00,-0.737642586,0.179245283,262,0.098989899,-0.212121212,-0.666666667,68.6667,3.93367
2017-4-13 19:15,-0.807984791,0.122641509,258,0.082828283,-0.212121212,-0.645833333,40,2.31967
